concessionaria;identificador;rodovia;uf;km_m;municipio;tipo_de_pista;latitude;longitude;data_da_passagem;sentido_da_passagem;faixa_da_passagem;velocidade;tipo_de_veiculo;volume_total
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"03/09/2022";"Crescente";1;"21 - 50 KM";"Não Classificado";27
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"03/09/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";72
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"04/09/2022";"Crescente";1;"21 - 50 KM";"Não Classificado";30
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"04/09/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";48
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"05/09/2022";"Crescente";1;"21 - 50 KM";"Não Classificado";21
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"05/09/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";36
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"06/09/2022";"Crescente";1;"21 - 50 KM";"Não Classificado";24
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"06/09/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";48
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"07/09/2022";"Crescente";1;"21 - 50 KM";"Não Classificado";36
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"07/09/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";42
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"07/09/2022";"Crescente";1;"81 - 100 K";"Não Classificado";3
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"08/09/2022";"Crescente";1;"21 - 50 KM";"Não Classificado";33
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"08/09/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";51
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"09/09/2022";"Crescente";1;"21 - 50 KM";"Não Classificado";66
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"09/09/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";42
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"09/09/2022";"Crescente";1;"81 - 100 K";"Não Classificado";3
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"10/09/2022";"Crescente";1;"21 - 50 KM";"Não Classificado";27
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"10/09/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";84
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"11/09/2022";"Crescente";1;"21 - 50 KM";"Não Classificado";57
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"11/09/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";36
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"12/09/2022";"Crescente";1;"21 - 50 KM";"Não Classificado";54
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"12/09/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";69
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"13/09/2022";"Crescente";1;"21 - 50 KM";"Não Classificado";9
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"13/09/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";39
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"13/09/2022";"Crescente";1;"81 - 100 K";"Não Classificado";3
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"14/09/2022";"Crescente";1;"21 - 50 KM";"Não Classificado";18
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"14/09/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";39
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"15/09/2022";"Crescente";1;"21 - 50 KM";"Não Classificado";39
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"15/09/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";30
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"16/09/2022";"Crescente";1;"21 - 50 KM";"Não Classificado";15
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"16/09/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";21
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"17/09/2022";"Crescente";1;"21 - 50 KM";"Não Classificado";36
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"17/09/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";51
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"17/09/2022";"Crescente";1;"81 - 100 K";"Não Classificado";3
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"18/09/2022";"Crescente";1;"21 - 50 KM";"Não Classificado";21
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"18/09/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";48
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"18/09/2022";"Crescente";1;"81 - 100 K";"Não Classificado";3
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"19/09/2022";"Crescente";1;"21 - 50 KM";"Não Classificado";21
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"19/09/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";87
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"20/09/2022";"Crescente";1;"21 - 50 KM";"Não Classificado";18
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"20/09/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";57
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"20/09/2022";"Crescente";1;"81 - 100 K";"Não Classificado";3
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"21/09/2022";"Crescente";1;"21 - 50 KM";"Não Classificado";42
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"21/09/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";69
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"22/09/2022";"Crescente";1;"21 - 50 KM";"Não Classificado";18
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"22/09/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";51
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"23/09/2022";"Crescente";1;"21 - 50 KM";"Não Classificado";27
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"23/09/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";72
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"24/09/2022";"Crescente";1;"21 - 50 KM";"Não Classificado";45
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"24/09/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";87
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"25/09/2022";"Crescente";1;"21 - 50 KM";"Não Classificado";48
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"25/09/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";60
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"25/09/2022";"Crescente";1;"81 - 100 K";"Não Classificado";3
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"26/09/2022";"Crescente";1;"21 - 50 KM";"Não Classificado";30
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"26/09/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";39
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"27/09/2022";"Crescente";1;"21 - 50 KM";"Não Classificado";33
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"27/09/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";36
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"27/09/2022";"Crescente";1;"81 - 100 K";"Não Classificado";3
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"28/09/2022";"Crescente";1;"21 - 50 KM";"Não Classificado";33
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"28/09/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";39
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"29/09/2022";"Crescente";1;"21 - 50 KM";"Não Classificado";21
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"29/09/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";54
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"30/09/2022";"Crescente";1;"21 - 50 KM";"Não Classificado";42
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"30/09/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";66
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"01/10/2022";"Crescente";1;"21 - 50 KM";"Não Classificado";24
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"01/10/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";57
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"01/10/2022";"Crescente";1;"81 - 100 K";"Não Classificado";3
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"02/10/2022";"Crescente";1;"21 - 50 KM";"Não Classificado";24
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"02/10/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";60
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"03/10/2022";"Crescente";1;"21 - 50 KM";"Não Classificado";24
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"03/10/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";42
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"04/10/2022";"Crescente";1;"21 - 50 KM";"Não Classificado";30
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"04/10/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";45
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"04/10/2022";"Crescente";1;"81 - 100 K";"Não Classificado";3
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"05/10/2022";"Crescente";1;"21 - 50 KM";"Não Classificado";15
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"05/10/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";51
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"05/10/2022";"Crescente";1;"81 - 100 K";"Não Classificado";3
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"06/10/2022";"Crescente";1;"21 - 50 KM";"Não Classificado";30
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"06/10/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";36
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"07/10/2022";"Crescente";1;"21 - 50 KM";"Não Classificado";51
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"07/10/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";39
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"08/10/2022";"Crescente";1;"21 - 50 KM";"Não Classificado";63
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"08/10/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";87
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"09/10/2022";"Crescente";1;"21 - 50 KM";"Não Classificado";42
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"09/10/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";60
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"10/10/2022";"Crescente";1;"21 - 50 KM";"Não Classificado";24
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"10/10/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";45
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"11/10/2022";"Crescente";1;"21 - 50 KM";"Não Classificado";30
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"11/10/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";42
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"12/10/2022";"Crescente";1;"21 - 50 KM";"Não Classificado";51
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"12/10/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";108
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"13/10/2022";"Crescente";1;"21 - 50 KM";"Não Classificado";18
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"13/10/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";45
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"14/10/2022";"Crescente";1;"21 - 50 KM";"Não Classificado";27
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"14/10/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";30
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"15/10/2022";"Crescente";1;"21 - 50 KM";"Não Classificado";39
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"15/10/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";69
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"16/10/2022";"Crescente";1;"21 - 50 KM";"Não Classificado";69
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"16/10/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";102
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"16/10/2022";"Crescente";1;"81 - 100 K";"Não Classificado";3
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"17/10/2022";"Crescente";1;"21 - 50 KM";"Não Classificado";54
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"17/10/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";57
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"17/10/2022";"Crescente";1;"81 - 100 K";"Não Classificado";3
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"18/10/2022";"Crescente";1;"21 - 50 KM";"Não Classificado";30
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"18/10/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";39
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"19/10/2022";"Crescente";1;"21 - 50 KM";"Não Classificado";27
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"19/10/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";42
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"20/10/2022";"Crescente";1;"21 - 50 KM";"Não Classificado";45
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"20/10/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";30
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"21/10/2022";"Crescente";1;"21 - 50 KM";"Não Classificado";30
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"21/10/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";36
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"21/10/2022";"Crescente";1;"81 - 100 K";"Não Classificado";3
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"22/10/2022";"Crescente";1;"21 - 50 KM";"Não Classificado";45
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"22/10/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";102
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"22/10/2022";"Crescente";1;"81 - 100 K";"Não Classificado";3
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"23/10/2022";"Crescente";1;"21 - 50 KM";"Não Classificado";51
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"23/10/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";81
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"23/10/2022";"Crescente";1;"81 - 100 K";"Não Classificado";3
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"24/10/2022";"Crescente";1;"21 - 50 KM";"Não Classificado";36
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"24/10/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";66
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"24/10/2022";"Crescente";1;"81 - 100 K";"Não Classificado";6
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"25/10/2022";"Crescente";1;"21 - 50 KM";"Não Classificado";27
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"25/10/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";57
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"25/10/2022";"Crescente";1;"81 - 100 K";"Não Classificado";3
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"26/10/2022";"Crescente";1;"21 - 50 KM";"Não Classificado";36
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"26/10/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";30
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"27/10/2022";"Crescente";1;"21 - 50 KM";"Não Classificado";12
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"27/10/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";33
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"28/10/2022";"Crescente";1;"21 - 50 KM";"Não Classificado";15
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"28/10/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";39
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"29/10/2022";"Crescente";1;"21 - 50 KM";"Não Classificado";45
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"29/10/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";93
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"29/10/2022";"Crescente";1;"81 - 100 K";"Não Classificado";3
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"30/10/2022";"Crescente";1;"21 - 50 KM";"Não Classificado";21
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"30/10/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";48
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"30/10/2022";"Crescente";1;"81 - 100 K";"Não Classificado";3
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"31/10/2022";"Crescente";1;"21 - 50 KM";"Não Classificado";21
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"31/10/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";54
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"01/11/2022";"Crescente";1;"21 - 50 KM";"Não Classificado";21
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"01/11/2022";"Crescente";1;"51 - 80 KM";"Não Classificado";45
"RODOVIA DO AÇO";"RDA04";"BR-393";"RJ";157.350;"Três Rios";"Principal";-22.101572;-43.094385;"02/11/2022";"Crescente";1;"21 - 50 KM";"Não Classificado";42
